ID,Total_Count_JD,Refund_Only_Count_JD,Rental_Not_Returned_Count_JD,Partial_Payment_After_Receipt_Count_JD,Payment_Without_Delivery_Count_JD,Amount_of_Loss_JD
61000020050328427X,27,0,0,4,10,7451.32
350000198006097824,25,0,0,9,4,5061.4
220000200210094357,27,0,0,5,7,4291.33
650000195602093085,18,0,0,4,0,2201.69
340000195811308246,32,0,0,3,7,4650.880000000001
310000197806219453,34,0,0,6,6,3918.42
650000197407220754,27,0,0,3,8,5804.31
330000199411072242,27,0,0,7,6,6253.7
210000199504164958,28,0,0,6,4,2152.18
330000198105298628,25,0,0,2,7,4590.65
64000019590810059X,31,0,0,5,10,5686.160000000001
210000196506231276,23,0,0,2,7,4228.27
23000019680831218X,15,0,0,2,6,2557.29
610000197706120000,28,0,0,6,10,7430.629999999999
410000195904238345,16,0,0,5,3,4201.7
330000200106133550,21,0,0,6,5,6486.26
230000197407304730,24,0,0,5,5,4703.55
340000199411050432,31,0,0,5,9,4297.870000000001
350000197402262858,30,0,0,6,9,8011.74
120000195304101514,33,0,0,4,11,6919.74
13000019850621749X,17,0,0,3,6,3836.5
210000200210239139,20,0,0,7,3,4531.25
640000199003087042,21,0,0,2,6,4579.1900000000005
120000196710251248,38,0,0,7,10,10081.89
360000195305034944,27,0,0,0,5,3135.99
440000200112103361,15,0,0,3,5,2744.74
65000019691206548X,27,0,0,5,8,7680.01
500000197301206919,40,0,0,5,10,5733.35
650000198109114114,25,0,0,4,5,4342.18
650000197407060674,21,0,0,5,8,6122.659999999999
320000199411197174,32,0,0,5,7,5583.49
220000199302082817,27,0,0,6,6,6166.360000000001
310000196702191009,24,0,0,2,9,4004.8199999999997
460000196301010388,24,0,0,4,7,5761.139999999999
350000197711231094,25,0,0,6,5,5190.36
140000199808319981,28,0,0,6,11,7758.629999999999
110000198506271302,28,0,0,3,8,6256.57
360000197604208640,29,0,0,5,8,5975.03
620000197609113652,20,0,0,3,6,4746.6900000000005
460000200312316939,23,0,0,6,7,4910.51
650000197512302049,21,0,0,8,5,5744.159999999999
450000199401156255,26,0,0,7,6,5596.01
150000199610012089,23,0,0,4,7,4825.750000000001
340000195506180346,36,0,0,7,8,8516.12
36000019810809022X,27,0,0,3,5,2954.08
430000195308134754,28,0,0,5,5,3879.8599999999997
520000200111053008,24,0,0,4,5,3614.1800000000003
220000199802030191,21,0,0,3,5,4185.92
640000198102266981,23,0,0,7,2,4099.66
340000200004126511,25,0,0,3,6,4770.330000000001
140000200008010535,22,0,0,5,3,2717.7099999999996
370000198006153383,20,0,0,4,3,4001.4100000000003
140000196505267607,26,0,0,6,9,4929.610000000001
22000020000915686X,23,0,0,3,5,3471.6400000000003
230000195001019906,32,0,0,5,12,7582.9
630000198306032042,22,0,0,0,6,2901.74
420000196905129737,24,0,0,3,4,4743.02
650000197306240123,35,0,0,9,8,8000.33
370000196403316933,27,0,0,1,7,4713.62
610000195207109377,13,0,0,2,3,1898.0100000000002
540000197411285782,33,0,0,3,8,5643.990000000001
230000195105261318,31,0,0,4,12,8169.41
620000196604150425,21,0,0,2,8,5502.29
410000198007177195,33,0,0,8,8,7593.980000000001
31000019870621713X,33,0,0,3,9,4751.379999999999
360000195909014063,31,0,0,7,6,6351.77
330000200005209341,28,0,0,6,4,3678.7700000000004
450000197102060676,21,0,0,3,5,3188.7499999999995
320000197604092150,31,0,0,1,8,5530.22
630000200410214815,25,0,0,4,4,2879.08
510000195806089466,26,0,0,3,6,4247.08
540000197602135461,32,0,0,4,11,7218.110000000001
410000197212126886,34,0,0,4,11,5984.69
510000198806114987,25,0,0,2,7,5141.1900000000005
370000196909072833,24,0,0,5,10,7519.59
350000195504307579,23,0,0,5,5,4907.07
230000196305082087,34,0,0,2,12,7370.97
350000200507016113,16,0,0,2,6,3568.84
44000019630326971X,25,0,0,7,4,5235.2
540000200412118956,26,0,0,5,7,5994.660000000001
310000197612319018,23,0,0,4,7,4921.62
330000199605167127,25,0,0,2,8,5294.5
150000195512055036,22,0,0,2,5,4014.8599999999997
220000197007121706,25,0,0,4,7,4869.099999999999
37000019610208717X,26,0,0,8,3,3397.82
360000195203236289,23,0,0,3,4,3533.4400000000005
410000195809075015,24,0,0,6,8,5697.51
63000019680223690X,15,0,0,5,2,3635.32
500000196709116170,30,0,0,3,5,5854.74
330000195202163502,25,0,0,4,4,4121.16
520000198712314429,15,0,0,1,5,2612.2799999999997
230000197712222475,35,0,0,8,4,6117.849999999999
110000197202224553,21,0,0,7,3,4380.74
540000196107262733,23,0,0,4,2,2832.4399999999996
410000200506064590,20,0,0,2,7,5057.709999999999
140000200504058300,30,0,0,9,7,5873.52
460000195209051764,20,0,0,3,5,2906.4800000000005
340000197612267938,25,0,0,4,4,3914.4300000000003
340000199501038488,30,0,0,6,7,7348.999999999999
430000199811082910,34,0,0,6,6,4934.42
36000019550226276X,23,0,0,3,7,5235.5199999999995
120000197201237856,19,0,0,4,2,2415.32
130000195708252353,23,0,0,5,7,5750.58
610000198406235222,20,0,0,3,5,3113.72
330000197508228822,27,0,0,5,6,5029.77
440000199101158951,34,0,0,4,13,10434.82
370000195908107120,22,0,0,6,7,5165.240000000001
150000196812083885,31,0,0,8,5,5375.520000000001
520000195104250288,29,0,0,5,5,5123.530000000001
650000198102058447,22,0,0,9,2,4368.970000000001
340000198804284665,25,0,0,4,7,5186.58
540000195909186678,25,0,0,2,7,6149.290000000001
330000197401205209,26,0,0,7,0,3120.6000000000004
510000197707038793,23,0,0,5,7,5355.3
500000199809090530,21,0,0,2,6,4125.11
440000200407138932,25,0,0,5,2,2381.64
620000199911165460,25,0,0,5,10,8340.39
620000199710294645,28,0,0,5,4,4084.17
460000196907315469,23,0,0,5,3,2365.0
440000195503307923,25,0,0,5,7,6231.41
130000195506288315,25,0,0,5,6,5029.139999999999
530000198701221691,31,0,0,0,5,2870.7799999999997
340000197603068734,23,0,0,3,8,4255.0599999999995
65000020000917585X,28,0,0,7,6,5146.340000000001
61000019780603787X,27,0,0,8,7,8688.329999999998
440000195709051986,29,0,0,3,12,7544.24
130000198808308856,17,0,0,2,5,3174.38
630000196401169136,35,0,0,9,7,8064.25
630000198003232530,22,0,0,4,5,4243.84
370000196610264259,22,0,0,1,5,3817.99
320000196305098179,27,0,0,2,6,5227.29
510000200407289755,33,0,0,4,6,5605.87
320000197102135456,28,0,0,5,6,5049.66
420000197109213828,21,0,0,3,4,3020.48
360000199901085535,35,0,0,7,8,4591.619999999999
540000196009213583,23,0,0,1,6,3128.3300000000004
540000196802065061,30,0,0,4,9,6904.150000000001
450000199310253033,22,0,0,3,5,3841.1900000000005
210000198409039716,23,0,0,3,6,5111.81
620000195707012338,26,0,0,4,6,3817.379999999999
450000200004045952,17,0,0,2,5,3184.6600000000003
440000200410299024,34,0,0,4,5,4697.830000000001
460000198405098934,31,0,0,6,6,4067.03
220000198205297467,31,0,0,4,5,4154.25
230000195504069825,29,0,0,5,6,4894.169999999999
310000196804067180,36,0,0,11,8,8633.5
230000196007102588,25,0,0,6,7,6178.93
500000196712236827,28,0,0,1,9,4109.99
610000198111011707,23,0,0,3,6,4825.1
340000195609207425,21,0,0,7,2,4675.879999999999
350000195207038675,30,0,0,2,10,5818.120000000001
310000197704234900,25,0,0,5,6,4815.3
150000195206111079,27,0,0,4,8,4972.650000000001
530000198611211297,26,0,0,5,3,3446.35
220000197411041521,28,0,0,2,10,6138.609999999999
620000200212040584,19,0,0,2,4,2963.09
54000019730829172X,23,0,0,1,3,2351.01
650000198101231770,22,0,0,8,4,5388.42
120000196302161657,25,0,0,6,7,7186.37
120000199401061882,28,0,0,4,9,5681.450000000001
140000198110122197,26,0,0,5,5,4868.41
140000198202212827,33,0,0,5,14,8305.869999999997
140000196708145466,17,0,0,3,3,2435.5299999999997
420000198803063668,28,0,0,4,9,6953.889999999999
110000199608026978,33,0,0,6,7,5334.139999999999
140000200501215040,25,0,0,5,6,3869.1600000000003
410000197407085105,23,0,0,8,4,5355.79
320000196212173862,26,0,0,2,8,5380.089999999999
350000196907188388,29,0,0,7,9,9277.859999999999
500000200411256743,29,0,0,8,10,7795.35
110000196102182662,27,0,0,1,7,3935.6900000000005
35000019811019750X,24,0,0,5,5,3627.15
510000195709276606,31,0,0,5,7,5417.839999999999
310000200106089218,38,0,0,5,7,2891.03
450000197812078010,23,0,0,4,6,4243.55
440000200606231718,27,0,0,5,3,3991.16
360000199511206274,28,0,0,3,5,4166.2
230000195803054164,29,0,0,5,7,4961.42
610000197611280079,31,0,0,7,10,8409.119999999999
110000198411014362,31,0,0,3,5,3651.2799999999997
410000200407216237,31,0,0,7,8,7034.799999999999
640000198301089797,30,0,0,1,9,4949.950000000001
430000197204060833,34,0,0,8,8,6073.95
150000198612128929,22,0,0,2,5,3169.49
430000195402121888,40,0,0,4,10,5427.76
140000195306227202,34,0,0,5,9,5852.95
51000019781119450X,27,0,0,2,4,3355.51
500000196405146039,24,0,0,4,7,4880.830000000001
150000196911201285,18,0,0,2,7,4971.51
350000197006290144,25,0,0,5,6,4038.4700000000003
510000196402085607,22,0,0,1,7,2720.62
500000198008319265,27,0,0,5,7,5037.16
460000195411280499,30,0,0,5,9,6474.030000000002
350000199206075907,23,0,0,5,8,5541.339999999998
500000196207172850,22,0,0,4,5,4726.12
460000197407115561,19,0,0,4,3,3006.61
540000196707204668,24,0,0,2,6,4098.08
340000196504247388,17,0,0,3,3,2217.77
220000195108221184,33,0,0,5,8,6893.36
220000197508123945,38,0,0,7,11,8860.04
440000200506102169,27,0,0,7,4,4872.99
230000196307051145,25,0,0,3,6,4866.09
430000195203052664,35,0,0,4,9,6563.700000000001
620000199902233863,38,0,0,5,4,4094.86
510000198802109048,31,0,0,4,6,4948.76
420000198911176088,32,0,0,4,9,6049.110000000001
220000198601111193,21,0,0,5,2,3686.0100000000007
430000199203180322,31,0,0,4,5,4543.3099999999995
630000200504091270,41,0,0,4,11,7113.9
14000020000820441X,30,0,0,2,11,5879.1900000000005
120000197203182748,21,0,0,8,2,3979.21
630000197005057858,27,0,0,5,8,5611.509999999999
540000196607013661,15,0,0,1,6,4729.62
330000197501272425,20,0,0,4,5,3565.5
140000199805040096,24,0,0,6,6,5475.730000000001
54000019611129026X,26,0,0,5,2,3384.7799999999997
460000195206259471,30,0,0,4,8,5728.0
620000195808045905,25,0,0,3,8,5316.6
620000196104045370,24,0,0,3,3,2266.6800000000003
640000197404044749,21,0,0,5,4,4442.86
530000197105172710,30,0,0,5,8,7363.049999999999
350000200302027900,16,0,0,1,4,2042.5700000000002
350000199009233873,21,0,0,4,3,3148.4999999999995
140000196011288387,30,0,0,7,4,4427.379999999999
150000199702020430,22,0,0,4,8,5970.519999999999
610000197906259381,24,0,0,3,9,5130.24
340000199907306446,19,0,0,3,2,2115.73
500000198607065965,27,0,0,5,7,7073.130000000001
410000198007151526,22,0,0,7,3,4955.47
320000198706012566,25,0,0,6,9,6819.05
530000197104145024,21,0,0,7,5,5022.41
330000195012301345,20,0,0,3,3,2263.38
650000197503132877,24,0,0,4,5,4387.44
530000198102239275,30,0,0,5,7,6357.91
370000200001069596,23,0,0,4,11,9639.109999999997
310000198809180106,25,0,0,4,3,3077.94
120000199010101621,24,0,0,5,9,7024.76
52000019960427126X,18,0,0,1,7,2528.9099999999994
310000196508036814,27,0,0,2,12,7640.400000000001
630000197208294423,32,0,0,5,4,4780.699999999999
110000196302173445,23,0,0,5,4,4513.84
310000197005098209,26,0,0,3,10,7072.689999999999
500000198911086701,25,0,0,3,2,2981.82
450000198509231726,23,0,0,7,5,5447.009999999999
620000200612050714,23,0,0,5,4,3245.94
14000019580705408X,24,0,0,4,6,5664.7699999999995
120000197901013546,26,0,0,2,5,3141.0000000000005
640000199606161942,27,0,0,6,4,4863.639999999999
500000195801146511,23,0,0,4,5,4675.27
150000196706292886,34,0,0,5,10,5667.5199999999995
320000200106062375,22,0,0,3,5,3782.1600000000003
52000019790921980X,23,0,0,2,8,5302.879999999999
45000019620517708X,22,0,0,2,4,3033.93
150000195901209983,28,0,0,2,6,4933.24
520000195408170420,29,0,0,2,9,4279.87
610000195607071187,23,0,0,7,4,3836.1999999999994
430000195810094145,21,0,0,3,8,6225.549999999999
35000019550724880X,23,0,0,6,2,4062.7899999999995
410000196202284149,30,0,0,5,7,6141.609999999999
650000200207063058,38,0,0,5,8,6354.929999999999
640000195101019563,35,0,0,3,7,4103.2699999999995
210000195401252850,31,0,0,7,6,7648.010000000001
440000195203313889,18,0,0,3,5,2994.8199999999997
310000198508137147,25,0,0,6,5,4280.85
340000196703127899,17,0,0,2,3,2810.2799999999997
640000197806057390,40,0,0,5,11,8678.35
640000198103223772,16,0,0,3,4,3653.64
310000200403059015,32,0,0,7,6,6980.570000000001
530000199007187512,22,0,0,3,8,7073.7300000000005
540000199209233195,28,0,0,5,10,6822.25
330000196108281814,31,0,0,7,7,6615.82
320000196209012929,33,0,0,4,9,6792.35
330000200207066617,26,0,0,5,3,4525.92
140000195601303802,31,0,0,6,9,7354.52
640000195005316007,23,0,0,4,4,3842.0899999999997
350000196904306828,24,0,0,2,10,5589.97
500000195312077623,18,0,0,1,5,2643.36
310000200402233405,21,0,0,3,5,3255.8100000000004
320000198302200384,25,0,0,4,8,8114.6900000000005
330000197004168061,30,0,0,4,10,5889.05
12000019880501405X,26,0,0,5,11,6597.23
370000196512115866,31,0,0,4,8,3717.6699999999996
310000198411260325,28,0,0,6,6,2779.19
230000199805287007,27,0,0,7,3,4745.52
530000196610268831,22,0,0,4,4,3626.66
460000195802211714,25,0,0,4,9,6378.220000000001
520000199108319631,21,0,0,1,4,1714.24
350000197911043522,23,0,0,4,6,2957.0600000000004
540000197011108808,24,0,0,5,7,5630.39
64000019530506549X,14,0,0,4,1,2249.01
610000200002148560,22,0,0,6,5,4760.39
530000200604033963,24,0,0,1,7,3618.2200000000003
450000200203072742,33,0,0,7,3,5362.040000000001
220000195710209559,31,0,0,3,8,6096.959999999999
310000195812318264,26,0,0,8,9,7971.350000000001
31000019910831601X,25,0,0,6,4,5264.87
310000195705277663,27,0,0,1,11,4771.199999999999
150000197007290982,20,0,0,5,5,3095.9500000000003
610000199507108622,29,0,0,7,2,4885.79
430000196310048075,21,0,0,3,5,5012.27
500000195903037957,24,0,0,3,3,2999.94
230000198411017712,25,0,0,4,11,7122.22
340000199209088816,28,0,0,9,7,8430.45
640000198208095009,20,0,0,5,5,4797.41
210000200305104544,22,0,0,6,2,2908.14
370000195109147900,23,0,0,2,6,3778.0
460000198601287572,34,0,0,3,7,4841.69
520000198708042635,22,0,0,1,4,2288.3399999999997
510000195910182468,27,0,0,2,15,7717.839999999999
460000199605168911,28,0,0,5,6,4333.65
610000197009238353,30,0,0,5,7,6594.490000000001
65000019911103461X,27,0,0,3,7,6003.1900000000005
420000199402171435,21,0,0,1,7,2485.69
41000019600724255X,19,0,0,1,2,1773.26
65000019610515008X,30,0,0,9,2,5920.790000000001
230000195509216644,24,0,0,5,3,3744.5700000000006
130000197204281950,16,0,0,3,3,3322.31
360000195506132495,23,0,0,0,6,2741.25
340000196404089351,22,0,0,2,9,6204.73
320000196003024596,26,0,0,5,8,6722.089999999999
450000198803256844,15,0,0,1,4,2512.16
500000197401050085,28,0,0,5,5,6262.99
320000196711100051,24,0,0,4,8,4193.920000000001
330000195309070605,23,0,0,5,4,4165.93
350000200612057099,28,0,0,6,3,3761.73
460000200305087584,23,0,0,5,1,2336.73
440000200212063977,30,0,0,9,6,5599.450000000001
510000195509206814,24,0,0,3,3,1517.12
510000199710095114,24,0,0,4,7,5365.63
36000019990412937X,30,0,0,5,5,5135.67
650000199903101665,15,0,0,4,2,2745.3900000000003
230000197905132927,36,0,0,7,9,8508.97
440000196602103808,23,0,0,5,6,4582.66
23000019690608589X,27,0,0,4,8,6459.500000000001
320000195703278007,25,0,0,7,7,6882.89
110000195410311759,24,0,0,7,5,6808.8499999999985
220000200611242867,17,0,0,2,6,4037.54
410000199710212444,32,0,0,10,10,7299.0199999999995
630000200005206125,38,0,0,10,1,5524.42
430000199604012709,25,0,0,4,11,8281.67
120000199503086327,26,0,0,6,6,3570.88
140000197809290149,33,0,0,7,4,3910.59
540000195502194297,43,0,0,8,12,10571.150000000001
320000196501128275,25,0,0,3,3,2020.47
620000196407135760,15,0,0,3,6,4891.37
350000195511235032,27,0,0,5,9,5403.279999999999
140000196009072958,25,0,0,5,5,6500.900000000001
630000196705265768,22,0,0,5,4,3050.1400000000003
65000020020903199X,25,0,0,6,4,5237.289999999999
220000198006014962,21,0,0,3,4,2869.87
220000198901070573,27,0,0,5,5,4270.59
64000019520205195X,40,0,0,3,16,9616.89
230000195310193238,34,0,0,3,9,4817.15
510000200203145872,25,0,0,5,6,5522.0599999999995
120000197203015552,19,0,0,2,4,2402.8700000000003
350000196505145027,31,0,0,2,9,4971.860000000001
320000197409276106,31,0,0,5,7,5737.81
330000200412053583,19,0,0,3,5,3811.36
370000196010223306,17,0,0,6,2,4570.41
36000019700502409X,24,0,0,5,7,7030.110000000001
120000199906235710,22,0,0,7,4,5761.120000000001
630000198701252491,25,0,0,9,3,6816.710000000001
650000197903060390,30,0,0,3,5,4527.11
650000199402181556,32,0,0,4,15,7707.01
140000199812262949,29,0,0,8,6,6378.33
620000199409164059,29,0,0,3,5,2736.67
610000196005199954,21,0,0,3,7,5110.5
46000019750421924X,22,0,0,4,2,2660.7900000000004
350000198212308338,23,0,0,6,4,4276.89
520000196801178095,23,0,0,8,2,4933.0
410000196101115311,28,0,0,6,7,5272.8099999999995
130000196804207047,24,0,0,3,9,6049.860000000001
520000198808290644,23,0,0,2,5,3540.5200000000004
620000199406303324,28,0,0,9,3,4996.6799999999985
150000198109133499,30,0,0,6,8,6977.14
150000200207096484,25,0,0,5,9,5916.68
360000196808091152,28,0,0,7,4,3789.4299999999994
530000198206275107,24,0,0,5,5,3488.47
420000196804100767,32,0,0,5,9,8259.99
650000197102025747,29,0,0,10,2,5860.1900000000005
440000199712037219,24,0,0,2,8,5747.58
130000196712014723,26,0,0,6,3,3598.3700000000003
120000198205106997,26,0,0,4,8,5572.42
310000199706050522,27,0,0,4,7,5357.1900000000005
460000197403225069,26,0,0,3,6,3256.7599999999998
350000200407188372,29,0,0,6,9,8906.36
340000196904219239,23,0,0,1,5,3449.27
620000200208201904,20,0,0,5,4,3938.8100000000004
340000195006149019,26,0,0,2,10,7314.199999999999
110000198906165592,33,0,0,3,15,8679.979999999998
630000198007179044,31,0,0,4,6,4850.29
610000200408164181,30,0,0,6,6,7338.41
520000197407010811,25,0,0,4,9,6903.120000000001
630000199312163254,27,0,0,8,2,4290.68
130000197204183242,29,0,0,8,6,6151.97
500000199909166053,36,0,0,2,6,5090.7
460000195505011660,25,0,0,6,4,4483.69
33000019941019087X,32,0,0,11,5,6433.420000000001
370000197201159049,18,0,0,5,5,3273.3399999999997
520000195607192032,23,0,0,4,5,4174.16
500000197403310784,25,0,0,1,9,5286.83
120000197007166038,35,0,0,6,7,5989.350000000002
640000199901279548,19,0,0,4,5,4458.290000000001
370000195702175769,28,0,0,5,5,4572.16
640000200503298642,39,0,0,6,8,7291.659999999999
610000195105019186,36,0,0,7,6,5153.240000000001
450000196805207713,22,0,0,4,1,2324.3999999999996
370000196412235641,27,0,0,3,7,6145.92
340000198702189501,25,0,0,7,7,7521.1
12000019800319807X,21,0,0,7,3,4345.5599999999995
330000198903125676,20,0,0,5,5,4066.5099999999998
530000198901105257,36,0,0,7,12,8678.76
640000196712110766,30,0,0,5,8,7128.74
150000199003103309,19,0,0,2,6,4495.89
120000200506145316,24,0,0,5,8,6579.75
360000196101232898,39,0,0,6,8,6528.65
62000020040209417X,22,0,0,3,9,6008.34
230000197106172738,28,0,0,3,7,5673.73
23000019670801488X,24,0,0,4,8,7606.549999999999
350000198801110055,28,0,0,7,4,4443.74
610000199803280611,22,0,0,5,5,4688.82
140000196703019137,17,0,0,1,3,1619.96
540000200610229518,16,0,0,6,7,6158.42
430000198112297598,27,0,0,4,6,4807.659999999999
610000196411212472,28,0,0,6,9,6888.130000000001
420000197410132023,16,0,0,1,1,918.47
140000199606063252,26,0,0,5,4,3232.47
500000196101014299,27,0,0,1,7,5418.8099999999995
140000199310152774,16,0,0,5,4,4428.840000000001
630000200006249223,32,0,0,7,11,7361.889999999999
230000195802202719,24,0,0,3,5,3488.1
370000198909260200,31,0,0,4,10,7617.540000000001
140000198511097850,20,0,0,5,2,3127.04
230000199511221969,26,0,0,2,5,2050.85
420000196212276427,25,0,0,3,5,4113.5
540000197001145840,22,0,0,2,4,2926.63
530000199803279469,25,0,0,3,6,3949.6099999999997
110000199812105702,31,0,0,5,6,4466.64
420000195509017085,25,0,0,2,6,4314.08
640000196908033387,25,0,0,6,10,7564.1500000000015
130000198605072310,23,0,0,2,8,4877.330000000001
140000199610204740,31,0,0,8,7,8205.65
610000200408241634,24,0,0,4,7,4754.33
370000195112133235,27,0,0,6,4,4830.38
