ID_JD,Total_Count_JD,Refund_Only_Count_JD,Rental_Not_Returned_Count_JD,Partial_Payment_After_Receipt_Count_JD,Payment_Without_Delivery_Count_JD,Amount_of_Loss_JD,level_JD
130000195102214854,27,0,0,10,7,6659.63,5
120000198606113194,29,0,0,8,6,7335.28,5
360000196102138166,29,0,0,5,8,4889.900000000001,5
620000198811176088,27,0,0,6,7,6442.370000000001,5
440000197306232722,26,0,0,6,3,4098.57,5
370000196406164242,24,0,0,2,6,3179.35,5
37000020031011096X,27,0,0,5,4,3231.2599999999998,5
650000200504016565,21,0,0,3,8,5489.81,5
220000200007174431,29,0,0,3,10,6177.469999999999,5
22000020000915686X,22,0,0,5,4,3797.56,5
150000195007177542,21,0,0,2,5,3892.09,5
450000195304131373,29,0,0,5,7,4358.7,5
31000019860525058X,27,0,0,7,8,7987.570000000001,5
620000197805170697,26,0,0,5,6,5865.899999999999,5
440000198505144359,30,0,0,6,6,6007.98,5
220000199502178813,31,0,0,4,6,4950.57,5
140000198912181930,31,0,0,7,5,6687.799999999999,5
610000199208301326,21,0,0,3,5,3771.26,5
330000197501272425,27,0,0,8,7,6473.63,5
540000195502194297,32,0,0,6,9,6964.179999999999,5
12000019890728486X,23,0,0,7,5,4563.31,5
460000197508215078,34,0,0,8,5,4972.34,5
320000195302152614,22,0,0,1,5,2394.67,4
320000198804159246,26,0,0,3,8,6454.39,5
330000198806165019,26,0,0,5,8,7620.45,5
620000198203189643,36,0,0,6,14,8499.06,5
450000199801309636,26,0,0,6,5,5911.77,5
370000200412199619,29,0,0,5,6,5027.55,5
540000196105156750,20,0,0,2,7,5054.47,5
650000200302277660,25,0,0,5,5,5090.6,5
620000196612012452,27,0,0,2,7,6010.910000000001,5
110000197808067388,28,0,0,5,5,6286.49,5
610000195603012809,34,0,0,5,10,5063.069999999998,5
530000199008280970,29,0,0,5,10,6505.969999999999,5
360000195808282464,33,0,0,8,8,7133.619999999999,5
630000195401225498,28,0,0,7,4,5139.610000000001,5
540000196602138465,24,0,0,8,4,6349.69,5
350000199710277823,28,0,0,5,7,4295.81,5
500000197905244406,30,0,0,7,10,6428.119999999999,5
430000198305062920,31,0,0,7,6,4450.8,5
33000019900117174X,26,0,0,5,8,5809.97,5
51000019640608269X,21,0,0,5,5,4334.700000000001,5
540000197108304880,19,0,0,6,4,3609.56,5
360000197903297946,33,0,0,7,4,5392.52,5
140000200307217392,26,0,0,6,6,5511.240000000001,5
360000200412019786,26,0,0,4,7,6454.310000000001,5
310000199703018463,30,0,0,7,8,6216.650000000001,5
430000199203180322,28,0,0,8,2,3953.25,5
510000196511153656,31,0,0,6,7,7228.679999999999,5
320000197401044546,27,0,0,7,6,5444.2,5
230000195506134387,30,0,0,6,5,4332.75,5
150000199905052221,22,0,0,4,4,2511.4,5
650000199011295417,17,0,0,4,3,3022.71,5
360000195009235506,31,0,0,11,9,7886.69,5
350000199406303230,26,0,0,3,5,3130.26,5
440000196410098717,27,0,0,1,7,3891.34,5
540000199703227700,27,0,0,4,6,5089.759999999999,5
420000195301229214,29,0,0,5,6,4874.53,5
650000195701083595,34,0,0,5,6,5831.23,5
650000196611085030,38,0,0,2,12,6765.15,5
350000199101067644,31,0,0,7,7,6837.99,5
120000197201237856,24,0,0,4,11,7547.84,5
620000196001163833,25,0,0,7,5,6353.31,5
220000197804162324,32,0,0,5,8,7119.740000000002,5
310000199409083635,25,0,0,2,3,1618.2800000000002,4
35000019530713316X,29,0,0,3,11,7325.559999999999,5
51000019550428475X,29,0,0,7,10,7459.16,5
640000198208095009,25,0,0,5,4,5141.260000000001,5
230000199506175232,27,0,0,6,5,3222.78,5
440000200509247339,23,0,0,3,8,3923.28,5
320000198912024541,34,0,0,9,4,5561.02,5
110000198412040001,26,0,0,1,5,2310.48,4
450000197011309149,26,0,0,2,8,4932.02,5
640000198303173503,24,0,0,2,6,3683.5,5
530000196107042560,23,0,0,4,8,6734.379999999999,5
510000197702042312,21,0,0,2,7,4630.51,5
450000197711287155,20,0,0,3,3,2826.05,4
410000195509048250,23,0,0,4,8,5567.42,5
430000196404108083,22,0,0,5,3,3498.28,5
450000198103205798,36,0,0,2,11,5803.04,5
640000196507233775,37,0,0,6,7,7325.15,5
210000197110120857,33,0,0,4,8,5434.4400000000005,5
510000196310017607,31,0,0,3,12,7843.939999999999,5
370000196612282207,20,0,0,1,3,1904.49,4
43000019970524826X,30,0,0,6,7,5523.659999999999,5
530000195709024787,25,0,0,4,7,5846.680000000001,5
320000197506054775,30,0,0,6,10,8628.16,5
52000019980806609X,14,0,0,2,4,3007.02,5
460000196112273955,27,0,0,5,6,5712.869999999999,5
64000019850217949X,20,0,0,1,7,4354.01,5
610000197107255464,25,0,0,4,6,3462.1100000000006,5
230000199102160317,16,0,0,2,5,4094.29,5
520000196212299489,22,0,0,0,6,2963.4500000000003,4
370000196804295977,22,0,0,6,4,4589.06,5
520000199509254103,31,0,0,7,5,5076.370000000001,5
320000197006273963,23,0,0,2,8,5782.03,5
410000197812092253,33,0,0,7,7,6938.37,5
64000019790816711X,35,0,0,6,10,9042.08,5
620000195211112706,26,0,0,4,5,3844.25,5
310000199912073928,31,0,0,10,4,6449.59,5
630000195411129870,31,0,0,4,7,6010.610000000001,5
420000199705105427,26,0,0,5,5,3354.7900000000004,5
210000195005130069,28,0,0,4,7,3948.45,5
63000019850202383X,31,0,0,5,8,7833.18,5
450000198301058776,20,0,0,4,7,4817.35,5
310000199706050522,21,0,0,7,5,5018.950000000001,5
150000200407158010,26,0,0,4,8,5434.12,5
500000197403310784,29,0,0,7,7,6804.329999999999,5
500000196207172850,31,0,0,7,7,6183.26,5
110000195409112461,28,0,0,4,3,2226.87,4
370000200409301504,16,0,0,1,6,2536.35,5
640000196507132931,30,0,0,3,12,7428.630000000001,5
310000199203303647,31,0,0,9,5,6522.04,5
150000195501177193,28,0,0,6,7,6894.44,5
120000195409122020,27,0,0,5,2,3012.9700000000003,4
350000199009233873,19,0,0,5,4,4523.06,5
530000196509282559,27,0,0,4,6,3786.43,5
210000195804206189,28,0,0,4,5,3180.2200000000003,5
370000195511261066,28,0,0,4,8,4941.16,5
620000196110214505,27,0,0,4,8,5663.81,5
430000197809263027,34,0,0,3,9,3567.0500000000006,5
650000198205192550,22,0,0,5,4,3430.4400000000005,5
620000197003089934,29,0,0,5,10,7420.0,5
350000198801110055,28,0,0,4,9,5908.53,5
530000195002044768,27,0,0,5,8,4403.370000000001,5
410000199906021957,31,0,0,7,8,5201.08,5
110000195201124885,19,0,0,1,5,3436.83,5
310000195910046995,27,0,0,8,5,3070.2900000000004,5
110000199811174722,15,0,0,2,3,3108.88,5
640000200102237996,30,0,0,5,8,6213.99,5
62000019830316104X,29,0,0,5,8,6174.389999999999,5
630000196509236345,23,0,0,2,5,3827.16,5
620000198503154362,27,0,0,2,10,4584.68,5
610000197712307541,27,0,0,3,8,5679.509999999999,5
54000019590122959X,26,0,0,4,6,4519.09,5
340000196806182583,27,0,0,7,7,8068.3,5
420000197510135432,28,0,0,2,12,6257.639999999999,5
540000199709296344,29,0,0,2,3,3009.9700000000003,4
440000199403281859,25,0,0,5,4,4129.74,5
35000019550724880X,31,0,0,9,11,8528.450000000003,5
500000197107130498,28,0,0,5,9,5536.32,5
620000197712234313,40,0,0,7,8,5914.849999999999,5
640000199602147692,30,0,0,9,4,5100.669999999999,5
410000198409060408,32,0,0,5,5,2929.97,5
210000197304085789,37,0,0,5,13,9327.69,5
520000197304156578,39,0,0,10,14,12678.139999999998,5
37000019680110571X,27,0,0,5,9,8289.060000000001,5
430000197309178598,27,0,0,4,4,4653.33,5
310000196403015822,28,0,0,4,11,7385.650000000001,5
630000198403271491,28,0,0,3,8,4277.73,5
370000200303016385,21,0,0,2,6,3594.01,5
220000197308166764,31,0,0,3,8,6808.27,5
650000199504082567,23,0,0,3,5,2991.4600000000005,5
370000196410307859,28,0,0,7,4,5390.250000000001,5
620000195607097004,23,0,0,4,8,4823.670000000001,5
610000195103045700,21,0,0,5,3,3332.2899999999995,5
61000019800426336X,24,0,0,5,9,7860.209999999999,5
36000019700502409X,34,0,0,4,9,4617.26,5
120000199808152452,26,0,0,3,10,5197.74,5
420000200502124033,20,0,0,4,6,5530.63,5
320000198106243109,40,0,0,6,12,9164.15,5
610000200608121311,29,0,0,6,6,6112.9400000000005,5
540000195310262486,30,0,0,4,7,6097.24,5
630000195207268726,34,0,0,6,7,5654.669999999999,5
520000199505027042,28,0,0,8,3,5273.76,5
310000199210017999,26,0,0,2,4,3445.9000000000005,4
410000195502076312,32,0,0,8,8,9410.49,5
370000200306267278,30,0,0,4,9,8014.74,5
15000019751213055X,27,0,0,3,3,3094.5800000000004,4
330000195812148035,28,0,0,2,8,4406.9400000000005,5
210000197210084769,32,0,0,6,8,7300.33,5
330000195004139608,26,0,0,2,7,5498.090000000001,5
340000198703298152,27,0,0,3,9,5516.630000000001,5
420000197506261153,26,0,0,5,3,3423.3900000000003,5
230000197906017541,24,0,0,3,6,3128.370000000001,5
210000200409263507,32,0,0,7,7,4786.03,5
140000196909064769,23,0,0,0,6,2496.46,4
150000198703269436,21,0,0,6,6,5639.79,5
440000198101088338,18,0,0,3,6,3035.64,5
450000200108266469,21,0,0,3,5,4231.34,5
620000200602284605,26,0,0,6,5,3916.54,5
520000199404092267,31,0,0,9,4,4610.21,5
37000019610208717X,34,0,0,5,9,7136.219999999998,5
130000198701289341,33,0,0,9,10,9045.250000000002,5
320000200506163108,30,0,0,5,7,5546.199999999999,5
230000199410189373,17,0,0,1,4,1795.5700000000002,4
650000199709243440,25,0,0,6,7,7478.73,5
330000197412029562,25,0,0,3,7,5334.349999999999,5
110000196201190553,27,0,0,3,7,4465.16,5
350000198711150002,30,0,0,3,6,5131.58,5
520000197909140034,24,0,0,6,5,3129.1400000000003,5
360000200501172643,23,0,0,3,9,6900.000000000001,5
130000198612164205,19,0,0,1,6,3994.2,5
360000195207102755,32,0,0,6,3,4282.39,5
21000020021210481X,27,0,0,4,5,5074.23,5
530000196409148934,28,0,0,3,6,5824.280000000001,5
640000197307186315,21,0,0,1,5,2883.52,4
130000199011238381,24,0,0,1,9,6180.71,5
310000196104065395,26,0,0,1,7,3310.01,5
510000198610078822,21,0,0,2,4,4071.77,5
640000200002276680,35,0,0,5,8,5407.770000000001,5
450000195703169053,24,0,0,6,7,6683.55,5
220000199702239684,25,0,0,7,9,6808.77,5
510000200412218097,34,0,0,8,10,7067.090000000001,5
450000195009045659,30,0,0,4,4,3224.87,4
14000019730807742X,26,0,0,4,7,4068.1100000000006,5
500000196709116170,33,0,0,7,7,5999.89,5
23000019680831218X,23,0,0,1,9,4575.28,5
23000019670801488X,29,0,0,4,4,3929.75,4
35000019560710781X,34,0,0,4,13,6961.120000000001,5
510000197802089126,26,0,0,7,2,3949.76,5
320000197203214655,19,0,0,4,6,5660.629999999999,5
650000195207243768,30,0,0,2,7,4323.74,5
610000200408241634,21,0,0,1,6,4141.04,5
530000196610145989,28,0,0,4,6,5464.31,5
350000200407188372,28,0,0,2,9,6675.470000000001,5
410000195010236973,25,0,0,9,4,5421.570000000001,5
500000195408237660,39,0,0,10,7,8540.89,5
220000197010050670,35,0,0,7,9,8109.590000000001,5
210000197502062254,26,0,0,0,12,5361.12,5
540000196209209984,25,0,0,2,5,3471.5399999999995,4
230000199110289962,15,0,0,2,5,2706.04,5
510000197405228380,19,0,0,2,5,3816.37,5
210000196410319994,27,0,0,5,8,3930.72,5
110000197202271835,18,0,0,2,6,3449.41,5
410000199102211077,34,0,0,3,10,5248.95,5
370000196007159008,33,0,0,10,6,8272.85,5
410000195306257204,16,0,0,1,4,2676.91,4
650000198101231770,27,0,0,1,7,3872.05,5
540000195709183608,19,0,0,1,6,2910.67,5
360000198402052443,23,0,0,2,9,5581.92,5
620000199109044258,33,0,0,6,10,9431.399999999998,5
610000195404162804,27,0,0,6,9,7042.209999999999,5
140000198911043165,20,0,0,4,8,5448.7,5
310000195502224190,28,0,0,4,11,7100.53,5
310000196609217040,26,0,0,4,8,6539.57,5
330000199805176802,34,0,0,7,5,4304.37,5
460000199310160293,41,0,0,4,9,5945.06,5
330000198912065222,22,0,0,3,2,2333.51,4
350000196809267461,29,0,0,4,10,6548.820000000001,5
110000198906165592,28,0,0,2,6,2703.9500000000003,4
50000019621126626X,24,0,0,7,3,4050.63,5
110000196206136724,26,0,0,3,2,2744.84,4
120000200203017536,22,0,0,6,5,5114.71,5
420000195307011179,38,0,0,8,11,8579.820000000002,5
640000195203254118,28,0,0,2,9,5555.799999999999,5
360000196110015844,34,0,0,3,9,5130.77,5
54000019780805021X,33,0,0,6,10,8393.83,5
510000195712218458,26,0,0,5,3,2545.24,5
110000200307133134,32,0,0,7,7,6586.799999999999,5
640000196009058118,24,0,0,5,3,3342.17,5
630000198408299207,24,0,0,4,10,7899.379999999999,5
230000200108300128,29,0,0,5,6,6365.58,5
340000199612034455,15,0,0,0,4,1484.43,4
44000019551215384X,27,0,0,4,7,4390.07,5
610000199312253459,21,0,0,5,9,6508.9,5
11000019860602822X,22,0,0,4,7,3095.9100000000003,5
360000196804275472,22,0,0,5,6,6575.110000000001,5
44000020030516972X,36,0,0,5,10,7219.89,5
210000198009189731,22,0,0,1,6,2204.54,4
110000197708065836,26,0,0,5,11,9648.01,5
630000196311192877,28,0,0,7,9,6695.110000000001,5
440000196201318795,28,0,0,4,8,4920.67,5
140000198801221573,24,0,0,4,6,4177.6,5
15000019650818629X,21,0,0,4,2,4138.4400000000005,5
330000196808096003,31,0,0,4,7,7501.780000000001,5
510000197712048419,28,0,0,8,6,4530.669999999999,5
150000200502091336,29,0,0,6,4,3851.33,5
520000198505236448,35,0,0,3,7,5321.8,5
610000200006023183,35,0,0,4,9,6293.45,5
520000197012317755,17,0,0,1,5,2796.76,5
350000200507016113,27,0,0,2,6,2173.38,4
61000019780603787X,23,0,0,7,4,4553.3,5
360000196103299973,27,0,0,4,8,5028.07,5
31000019650112271X,29,0,0,5,10,5169.59,5
120000197609246334,17,0,0,5,1,3789.09,5
510000200502033555,24,0,0,5,6,4909.69,5
360000200002233608,34,0,0,7,8,7028.100000000001,5
640000198301089797,33,0,0,7,8,5409.829999999999,5
640000197201273664,36,0,0,6,10,6476.99,5
460000197809029009,32,0,0,3,16,9437.24,5
210000195308090623,20,0,0,5,6,4581.629999999999,5
610000199509019754,39,0,0,8,9,8145.92,5
130000197608081023,29,0,0,3,9,6170.639999999999,5
330000200005296684,21,0,0,1,3,2299.7699999999995,4
420000199012129629,31,0,0,4,9,5819.71,5
360000200508186730,29,0,0,6,7,5956.68,5
510000197706307875,37,0,0,5,12,7204.44,5
150000196502211482,31,0,0,6,3,3914.640000000001,5
620000200211057448,27,0,0,6,3,4542.01,5
360000195001059122,29,0,0,3,3,1896.67,4
440000196602103808,32,0,0,8,9,9463.47,5
350000195511235032,28,0,0,6,7,4112.389999999999,5
640000196803080064,31,0,0,1,13,5328.049999999999,5
230000200607098171,25,0,0,5,6,6170.44,5
350000195702074884,34,0,0,4,9,6354.620000000001,5
430000196105291244,30,0,0,8,8,8221.65,5
45000019750724887X,23,0,0,6,6,4883.759999999999,5
13000019530425132X,30,0,0,7,8,6650.02,5
37000019930130648X,29,0,0,3,13,9215.96,5
450000197307054106,30,0,0,7,6,5081.74,5
510000195103279829,33,0,0,5,8,6618.450000000001,5
440000198803076331,30,0,0,1,13,7852.59,5
460000199808148443,41,0,0,7,8,6687.389999999999,5
330000196812027326,41,0,0,10,7,7227.22,5
350000200009184659,33,0,0,2,5,4672.599999999999,4
140000198307041585,23,0,0,2,8,5179.859999999999,5
510000198611283924,22,0,0,2,4,1568.78,4
320000197708124700,22,0,0,5,6,4744.77,5
51000019920429329X,30,0,0,8,4,5034.950000000001,5
110000200609111520,33,0,0,10,12,10457.83,5
140000195607254116,30,0,0,4,8,6505.48,5
13000020050223687X,32,0,0,4,10,7277.6,5
630000200301087191,31,0,0,4,11,6892.31,5
140000197501260226,32,0,0,6,7,6770.879999999999,5
640000199911023933,28,0,0,5,8,6220.4400000000005,5
450000198504262398,21,0,0,4,6,6509.83,5
120000196004269862,15,0,0,4,4,2762.01,5
130000199607083202,30,0,0,4,12,7759.769999999999,5
540000200609220380,22,0,0,5,3,2929.83,5
340000197511299084,20,0,0,1,3,1408.33,4
510000197212173715,25,0,0,8,5,5354.67,5
150000195303280835,20,0,0,2,3,2744.56,4
500000196405146039,26,0,0,8,7,7309.67,5
120000200607260364,19,0,0,2,4,3489.71,5
370000200001069596,27,0,0,2,6,5451.34,5
130000197104064895,18,0,0,4,6,4481.81,5
540000199208270517,22,0,0,3,7,5612.929999999999,5
540000198104034267,22,0,0,1,5,3460.27,4
440000199009032475,26,0,0,5,7,4751.4400000000005,5
610000199704183496,31,0,0,5,10,7413.909999999999,5
110000197301210798,20,0,0,2,6,2932.2700000000004,5
220000196109056293,18,0,0,3,6,4618.2300000000005,5
110000196812094667,27,0,0,2,5,3114.99,4
610000198406069789,25,0,0,4,6,3950.26,5
520000196704301178,27,0,0,2,5,3899.9,4
130000199112015849,32,0,0,5,7,5680.900000000001,5
430000199001028509,23,0,0,2,6,3350.98,5
520000198907063391,27,0,0,1,7,4013.24,5
51000020050705040X,29,0,0,5,9,6329.56,5
530000195202065870,33,0,0,5,9,5293.72,5
610000195105019186,27,0,0,5,6,4860.09,5
32000019690215882X,27,0,0,7,4,4499.11,5
440000195509278721,23,0,0,4,1,1297.36,4
410000199710054917,33,0,0,9,8,7943.710000000002,5
320000197101019306,28,0,0,6,3,3240.26,5
420000195004249681,22,0,0,2,3,2227.1,4
530000198611164507,29,0,0,5,10,7792.24,5
460000199509097308,27,0,0,5,7,4558.61,5
650000199909130192,26,0,0,3,6,4700.82,5
150000198606224527,25,0,0,6,5,4117.71,5
610000200112086866,27,0,0,2,6,4469.570000000001,5
130000198802163959,31,0,0,5,5,5511.389999999999,5
63000019711011472X,20,0,0,5,7,5215.22,5
630000195803122192,31,0,0,7,5,5955.94,5
330000197002083021,24,0,0,2,8,4234.4400000000005,5
310000195111218690,33,0,0,5,6,6664.31,5
430000197707236992,32,0,0,6,8,7216.220000000001,5
430000199510151492,16,0,0,2,5,3007.08,5
520000197501224736,32,0,0,3,9,4547.089999999999,5
370000197908281814,21,0,0,5,6,5489.420000000001,5
370000195209056184,23,0,0,2,7,2985.4,5
120000197707077706,23,0,0,5,4,3386.51,5
630000196711197490,29,0,0,7,6,4929.9400000000005,5
310000196306096800,19,0,0,4,5,6090.19,5
440000198704306234,21,0,0,5,7,5146.29,5
640000196208298755,19,0,0,3,1,914.97,4
210000196609070997,22,0,0,3,3,1997.39,4
320000198706012566,30,0,0,7,8,5542.26,5
230000195007139204,24,0,0,3,5,4485.79,5
500000199811122546,25,0,0,2,8,5011.47,5
220000200611242867,29,0,0,3,10,4996.92,5
150000195802134269,27,0,0,7,5,3982.58,5
530000195306203852,28,0,0,8,5,5149.85,5
530000197606040943,27,0,0,3,9,5562.94,5
340000197806173753,31,0,0,5,5,6259.3,5
540000195605068007,23,0,0,1,7,5065.34,5
420000196903014485,31,0,0,9,8,7379.169999999998,5
150000196510217518,23,0,0,6,7,4815.320000000001,5
310000198502227600,24,0,0,3,10,6574.21,5
320000195402088429,32,0,0,10,6,8259.22,5
350000196505145027,32,0,0,6,11,6713.450000000001,5
440000196502030963,32,0,0,5,8,6408.95,5
430000197511041931,24,0,0,4,3,3974.51,5
450000199412028013,35,0,0,4,9,7199.85,5
150000197903164888,28,0,0,5,8,7475.09,5
420000196503134576,31,0,0,6,6,5654.62,5
610000199605091596,29,0,0,5,3,3628.24,4
140000197809290149,23,0,0,3,6,3916.21,5
540000196001223154,20,0,0,3,4,1814.47,4
210000197909107012,24,0,0,9,6,6945.13,5
220000195906155660,19,0,0,4,5,4978.68,5
370000196510037390,21,0,0,2,8,3651.09,5
450000199708154748,25,0,0,3,7,5338.68,5
23000019820927693X,28,0,0,4,7,3128.6800000000003,5
500000199603282561,32,0,0,7,8,6510.85,5
410000197408132321,33,0,0,4,13,9839.46,5
230000197112306819,27,0,0,4,7,4701.91,5
140000195306227202,26,0,0,5,8,5699.8,5
140000197701227420,24,0,0,1,3,1986.25,4
54000019590702099X,29,0,0,5,3,3262.8,4
43000019910611514X,32,0,0,7,7,6305.59,5
42000019800925984X,24,0,0,1,6,4195.66,5
520000198808290644,25,0,0,6,8,7750.43,5
370000199207229406,25,0,0,8,8,8403.83,5
43000019810218109X,24,0,0,4,5,3275.56,5
370000197404139451,24,0,0,5,5,4703.2300000000005,5
330000200103255501,29,0,0,3,10,5903.539999999999,5
310000195812318264,32,0,0,7,10,7954.780000000001,5
500000198612228386,29,0,0,4,9,5224.179999999999,5
110000195911258343,24,0,0,5,7,6404.080000000001,5
430000197809232781,28,0,0,4,4,4071.24,5
15000019810723275X,28,0,0,3,8,5161.53,5
14000019530528538X,26,0,0,9,4,4804.079999999999,5
350000198608257602,27,0,0,3,7,5809.049999999999,5
350000198002038237,23,0,0,4,4,3852.12,5
230000199206280436,24,0,0,5,6,5228.73,5
650000197206106429,26,0,0,7,3,5810.05,5
640000195611228795,33,0,0,5,10,7170.67,5
410000197911211633,24,0,0,2,5,4713.9800000000005,5
540000196707204668,21,0,0,4,6,3374.34,5
450000196209085529,31,0,0,8,8,7982.399999999999,5
130000199707098487,26,0,0,5,10,6087.74,5
42000020031213429X,28,0,0,5,12,8264.259999999998,5
450000198312161947,21,0,0,4,5,4204.53,5
430000197608094861,31,0,0,10,4,5586.110000000001,5
520000195712273993,16,0,0,2,3,2667.4700000000003,4
37000019951216723X,35,0,0,5,6,6179.34,5
110000197108051211,35,0,0,8,12,11510.179999999998,5
52000019900313266X,26,0,0,4,6,4340.15,5
630000198611163516,20,0,0,4,5,3641.900000000001,5
340000197410304497,21,0,0,1,6,4710.26,5
630000195205161351,23,0,0,1,8,4995.200000000001,5
150000199204092837,23,0,0,5,3,3007.7,5
500000199905135911,28,0,0,4,7,5868.599999999999,5
150000200409167535,27,0,0,7,4,6239.48,5
370000195803050551,27,0,0,2,5,2897.42,4
210000197110143370,25,0,0,3,10,4886.66,5
210000199201239983,33,0,0,4,7,5244.710000000001,5
510000196205107950,22,0,0,3,8,5662.950000000001,5
430000195601301494,24,0,0,5,9,6648.4400000000005,5
350000197811059762,37,0,0,7,10,7477.039999999999,5
360000196404264977,26,0,0,1,8,4956.62,5
210000196007262967,26,0,0,5,6,5634.27,5
350000198212299953,25,0,0,2,9,5774.65,5
360000200010188691,17,0,0,2,8,5156.969999999999,5
370000198804197364,23,0,0,4,7,6614.129999999999,5
650000198910161928,24,0,0,2,8,4527.450000000001,5
460000199901133262,23,0,0,1,5,3898.69,4
310000199203154012,26,0,0,5,7,5094.08,5
650000199305179008,31,0,0,4,7,6091.530000000002,5
230000195104236735,37,0,0,6,7,5902.890000000001,5
500000195101068559,25,0,0,5,6,4537.88,5
420000197909074117,36,0,0,7,10,6860.41,5
140000199805040096,34,0,0,2,7,4823.619999999999,5
35000019521010555X,23,0,0,6,5,5224.16,5
610000196209251670,21,0,0,3,3,2992.17,4
150000197011048160,21,0,0,4,8,5321.709999999999,5
15000020030821569X,27,0,0,4,5,3707.0,5
120000200405226256,23,0,0,5,10,5214.24,5
650000195704251064,24,0,0,2,9,5923.16,5
330000198602239530,24,0,0,6,8,7669.990000000002,5
120000200506145316,27,0,0,4,8,5499.110000000001,5
460000195109247874,23,0,0,1,10,5323.420000000001,5
330000198903125676,22,0,0,4,7,5253.99,5
53000019710624902X,20,0,0,5,5,4652.91,5
210000195004112061,31,0,0,7,7,6192.030000000001,5
630000196210126977,39,0,0,5,6,5322.219999999999,5
610000199701264274,25,0,0,1,5,3320.45,4
150000200510222850,36,0,0,9,4,4008.45,5
510000196601312235,25,0,0,5,3,4263.299999999999,5
110000195208163326,24,0,0,6,4,4563.53,5
340000195108049385,20,0,0,5,5,4417.4800000000005,5
620000200208201904,32,0,0,4,5,3801.77,5
320000197008068410,24,0,0,2,6,5108.9400000000005,5
510000198401093954,23,0,0,3,8,5715.759999999999,5
440000198309125871,21,0,0,5,4,5065.93,5
650000199702280214,26,0,0,3,7,4604.15,5
210000197008013297,17,0,0,2,4,3345.29,5
54000019870518499X,22,0,0,5,6,5705.94,5
