ID,Total_Count,Refund_Only_Count,Rental_Not_Returned_Count,Partial_Payment_After_Receipt_Count,Payment_Without_Delivery_Count,Amount_of_Loss,level
130000195102214854,42,0,0,0,0,0.0,1
320000197101019306,44,0,0,0,0,0.0,1
460000200203242571,44,0,0,0,0,0.0,1
610000195504199567,47,0,0,0,0,0.0,1
21000020000424755X,39,0,0,0,0,0.0,1
420000195606238621,36,0,0,0,0,0.0,1
510000198612039667,32,0,0,0,0,0.0,1
610000198707023952,39,0,0,0,0,0.0,1
150000197612229928,49,0,0,0,0,0.0,1
62000019540321204X,37,0,0,0,0,0.0,1
640000197212180260,48,0,0,0,0,0.0,1
220000195312298437,42,0,0,0,0,0.0,1
460000198001294322,38,0,0,0,0,0.0,1
220000198211161582,42,0,0,0,0,0.0,1
420000197011037336,53,0,0,0,0,0.0,1
140000195004296835,40,0,0,0,0,0.0,1
220000198704039040,42,0,0,0,0,0.0,1
210000199906299310,36,0,0,0,0,0.0,1
320000196506282802,48,0,0,0,0,0.0,1
150000198807260081,34,0,0,0,0,0.0,1
530000196509282559,43,0,0,0,0,0.0,1
210000197412114946,38,0,0,0,0,0.0,1
370000200609156647,54,0,0,0,0,0.0,1
640000196712110766,37,0,0,0,0,0.0,1
370000196404183079,38,0,0,0,0,0.0,1
510000199201234892,39,0,0,0,0,0.0,1
420000199809108462,35,0,0,0,0,0.0,1
310000195603059892,36,0,0,0,0,0.0,1
410000196002140263,39,0,0,0,0,0.0,1
650000195704251064,48,0,0,0,0,0.0,1
310000199912073928,37,0,0,0,0,0.0,1
650000197507057333,39,0,0,0,0,0.0,1
610000200608040650,55,0,0,0,0,0.0,1
230000195002149083,45,0,0,0,0,0.0,1
210000198112185720,48,0,0,0,0,0.0,1
510000195412261796,45,0,0,0,0,0.0,1
630000196106125560,50,0,0,0,0,0.0,1
650000200101251798,37,0,0,0,0,0.0,1
310000198701021795,35,0,0,0,0,0.0,1
440000197312172746,30,0,0,0,0,0.0,1
11000019770702766X,37,0,0,0,0,0.0,1
540000197609132968,31,0,0,0,0,0.0,1
620000196610076831,48,0,0,0,0,0.0,1
310000198508137147,38,0,0,0,0,0.0,1
360000199403091393,35,0,0,0,0,0.0,1
31000019860525058X,49,0,0,0,0,0.0,1
370000196510037390,36,0,0,0,0,0.0,1
520000197012317755,35,0,0,0,0,0.0,1
530000195506129757,36,0,0,0,0,0.0,1
350000196108200758,43,0,0,0,0,0.0,1
120000196004269862,48,0,0,0,0,0.0,1
150000195503147975,43,0,0,0,0,0.0,1
220000198409089408,40,0,0,0,0,0.0,1
140000195306227202,30,0,0,0,0,0.0,1
350000195007305804,37,0,0,0,0,0.0,1
460000195411280499,45,0,0,0,0,0.0,1
640000195005316007,32,0,0,0,0,0.0,1
310000200601170136,45,0,0,0,0,0.0,1
630000200011177295,47,0,0,0,0,0.0,1
450000196709300176,43,0,0,0,0,0.0,1
630000200608091304,43,0,0,0,0,0.0,1
350000198212308338,32,0,0,0,0,0.0,1
230000199706074399,44,0,0,0,0,0.0,1
520000197303300099,44,0,0,0,0,0.0,1
110000197903067706,48,0,0,0,0,0.0,1
620000196710230891,41,0,0,0,0,0.0,1
130000200012185985,43,0,0,0,0,0.0,1
45000019931130439X,45,0,0,0,0,0.0,1
150000199605144976,43,0,0,0,0,0.0,1
140000195711274694,37,0,0,0,0,0.0,1
330000195712178325,40,0,0,0,0,0.0,1
310000196303126605,36,0,0,0,0,0.0,1
360000196806093752,36,0,0,0,0,0.0,1
410000200109219472,43,0,0,0,0,0.0,1
340000198509186405,48,0,0,0,0,0.0,1
450000200606246655,34,0,0,0,0,0.0,1
430000197202024310,46,0,0,0,0,0.0,1
630000195005168911,35,0,0,0,0,0.0,1
630000198007179044,31,0,0,0,0,0.0,1
510000200109212856,41,0,0,0,0,0.0,1
530000200201175369,28,0,0,0,0,0.0,1
230000197309079832,51,0,0,0,0,0.0,1
130000200103088398,36,0,0,0,0,0.0,1
530000196312018826,47,0,0,0,0,0.0,1
370000196002179958,46,0,0,0,0,0.0,1
320000199712283519,30,0,0,0,0,0.0,1
370000198001042369,38,0,0,0,0,0.0,1
630000198410240124,29,0,0,0,0,0.0,1
520000199903211662,47,0,0,0,0,0.0,1
360000198402052443,34,0,0,0,0,0.0,1
120000196809147491,40,0,0,0,0,0.0,1
430000197109036085,32,0,0,0,0,0.0,1
21000019671101801X,46,0,0,0,0,0.0,1
370000199101280115,31,0,0,0,0,0.0,1
630000196304226311,32,0,0,0,0,0.0,1
540000197004076596,42,0,0,0,0,0.0,1
450000196804205345,33,0,0,0,0,0.0,1
520000197003279929,35,0,0,0,0,0.0,1
130000195710226429,37,0,0,0,0,0.0,1
220000200510318201,37,0,0,0,0,0.0,1
640000200008231635,50,0,0,0,0,0.0,1
540000196612230732,39,0,0,0,0,0.0,1
530000200303192397,34,0,0,0,0,0.0,1
410000198912021502,41,0,0,0,0,0.0,1
130000197711077700,33,0,0,0,0,0.0,1
210000197708208474,38,0,0,0,0,0.0,1
530000196706240657,35,0,0,0,0,0.0,1
610000200402234927,36,0,0,0,0,0.0,1
430000197812243027,39,0,0,0,0,0.0,1
620000195302042838,44,0,0,0,0,0.0,1
110000196302173445,36,0,0,0,0,0.0,1
620000200603059661,29,0,0,0,0,0.0,1
410000200105212089,42,0,0,0,0,0.0,1
510000199603137622,35,0,0,0,0,0.0,1
630000199312163254,39,0,0,0,0,0.0,1
620000200501060485,49,0,0,0,0,0.0,1
220000195708102509,34,0,0,0,0,0.0,1
450000200004045952,48,0,0,0,0,0.0,1
460000196009218077,42,0,0,0,0,0.0,1
640000200206215126,31,0,0,0,0,0.0,1
500000200412112039,42,0,0,0,0,0.0,1
310000199010252177,39,0,0,0,0,0.0,1
530000198206275107,32,0,0,0,0,0.0,1
630000198107061350,49,0,0,0,0,0.0,1
310000198610053812,45,0,0,0,0,0.0,1
420000198205309007,45,0,0,0,0,0.0,1
500000197309216732,46,0,0,0,0,0.0,1
620000196104045370,36,0,0,0,0,0.0,1
510000196205107950,42,0,0,0,0,0.0,1
650000198109114114,46,0,0,0,0,0.0,1
140000195205291723,37,0,0,0,0,0.0,1
330000195504214416,36,0,0,0,0,0.0,1
140000196503035511,39,0,0,0,0,0.0,1
330000195305253877,40,0,0,0,0,0.0,1
110000196102181790,36,0,0,0,0,0.0,1
150000195007177542,46,0,0,0,0,0.0,1
310000200212261915,46,0,0,0,0,0.0,1
320000198607075887,42,0,0,0,0,0.0,1
21000019511009889X,35,0,0,0,0,0.0,1
320000199411197174,39,0,0,0,0,0.0,1
150000200407158010,29,0,0,0,0,0.0,1
610000200112086866,42,0,0,0,0,0.0,1
520000195906264809,33,0,0,0,0,0.0,1
320000197708124700,36,0,0,0,0,0.0,1
630000199801261461,42,0,0,0,0,0.0,1
230000199011064995,39,0,0,0,0,0.0,1
320000195407167150,39,0,0,0,0,0.0,1
440000198805272715,31,0,0,0,0,0.0,1
430000195308134754,36,0,0,0,0,0.0,1
110000196109119770,39,0,0,0,0,0.0,1
460000196108286358,39,0,0,0,0,0.0,1
310000197606173964,41,0,0,0,0,0.0,1
650000199106272330,28,0,0,0,0,0.0,1
360000197604208640,41,0,0,0,0,0.0,1
330000198903125676,46,0,0,0,0,0.0,1
310000200612150923,37,0,0,0,0,0.0,1
13000019870409964X,47,0,0,0,0,0.0,1
35000019560310964X,35,0,0,0,0,0.0,1
350000195311185923,31,0,0,0,0,0.0,1
130000198612164205,38,0,0,0,0,0.0,1
350000197911043522,38,0,0,0,0,0.0,1
420000195104247800,48,0,0,0,0,0.0,1
370000197404052225,36,0,0,0,0,0.0,1
640000196604017759,45,0,0,0,0,0.0,1
650000195108173610,46,0,0,0,0,0.0,1
330000200103255501,33,0,0,0,0,0.0,1
310000196204156526,47,0,0,0,0,0.0,1
630000196103253751,32,0,0,0,0,0.0,1
230000199509154437,34,0,0,0,0,0.0,1
650000197008014726,39,0,0,0,0,0.0,1
430000200303129140,28,0,0,0,0,0.0,1
500000195312077623,41,0,0,0,0,0.0,1
140000196909276753,40,0,0,0,0,0.0,1
110000195609084856,29,0,0,0,0,0.0,1
37000020050415651X,50,0,0,0,0,0.0,1
500000198507271729,44,0,0,0,0,0.0,1
150000198612128929,39,0,0,0,0,0.0,1
420000197011268265,23,0,0,0,0,0.0,1
340000195703188590,45,0,0,0,0,0.0,1
330000197611018583,50,0,0,0,0,0.0,1
510000197110175736,33,0,0,0,0,0.0,1
220000198611157507,36,0,0,0,0,0.0,1
14000019900521895X,55,0,0,0,0,0.0,1
500000198911086701,33,0,0,0,0,0.0,1
530000196610145989,47,0,0,0,0,0.0,1
500000199104256342,40,0,0,0,0,0.0,1
510000197902146837,54,0,0,0,0,0.0,1
320000200111210424,47,0,0,0,0,0.0,1
370000199207229406,41,0,0,0,0,0.0,1
360000198305319804,40,0,0,0,0,0.0,1
140000196011288387,44,0,0,0,0,0.0,1
640000195611228795,33,0,0,0,0,0.0,1
420000199511219143,44,0,0,0,0,0.0,1
63000019901006885X,41,0,0,0,0,0.0,1
630000196509236345,27,0,0,0,0,0.0,1
460000199712094671,43,0,0,0,0,0.0,1
120000199806254914,41,0,0,0,0,0.0,1
320000198004187775,35,0,0,0,0,0.0,1
370000197903280759,23,0,0,0,0,0.0,1
220000196109056293,39,0,0,0,0,0.0,1
620000200610245104,45,0,0,0,0,0.0,1
360000198908114162,41,0,0,0,0,0.0,1
220000196105059294,41,0,0,0,0,0.0,1
650000199504082567,42,0,0,0,0,0.0,1
370000196710232502,47,0,0,0,0,0.0,1
340000198605135691,44,0,0,0,0,0.0,1
540000198010065986,42,0,0,0,0,0.0,1
46000019641009084X,35,0,0,0,0,0.0,1
530000200407073333,44,0,0,0,0,0.0,1
130000199007088077,35,0,0,0,0,0.0,1
360000200002233608,27,0,0,0,0,0.0,1
410000196202284149,31,0,0,0,0,0.0,1
620000196109135199,35,0,0,0,0,0.0,1
450000196904044868,46,0,0,0,0,0.0,1
510000196310017607,34,0,0,0,0,0.0,1
320000197807172708,42,0,0,0,0,0.0,1
420000198703132996,44,0,0,0,0,0.0,1
630000198104258908,25,0,0,0,0,0.0,1
620000195007226263,34,0,0,0,0,0.0,1
630000195107088496,39,0,0,0,0,0.0,1
210000199707056535,39,0,0,0,0,0.0,1
610000198305236736,29,0,0,0,0,0.0,1
220000196210315069,47,0,0,0,0,0.0,1
460000195510054374,39,0,0,0,0,0.0,1
41000019500220551X,32,0,0,0,0,0.0,1
230000198412203402,36,0,0,0,0,0.0,1
210000198706163502,36,0,0,0,0,0.0,1
410000195509048250,31,0,0,0,0,0.0,1
450000195711230715,39,0,0,0,0,0.0,1
130000196212171482,33,0,0,0,0,0.0,1
320000200502262707,34,0,0,0,0,0.0,1
230000196308303885,38,0,0,0,0,0.0,1
130000199205043021,34,0,0,0,0,0.0,1
130000197006014747,40,0,0,0,0,0.0,1
340000200302187312,36,0,0,0,0,0.0,1
420000196809165383,36,0,0,0,0,0.0,1
630000200301087191,42,0,0,0,0,0.0,1
650000197503132877,34,0,0,0,0,0.0,1
450000195401036503,35,0,0,0,0,0.0,1
540000197105058450,35,0,0,0,0,0.0,1
210000196410319994,35,0,0,0,0,0.0,1
350000196809156665,31,0,0,0,0,0.0,1
500000198003240291,32,0,0,0,0,0.0,1
630000197208294423,33,0,0,0,0,0.0,1
510000196511043078,46,0,0,0,0,0.0,1
620000199903062269,38,0,0,0,0,0.0,1
120000199905077327,41,0,0,0,0,0.0,1
370000200206090639,47,0,0,0,0,0.0,1
640000196507233775,36,0,0,0,0,0.0,1
310000199409083635,44,0,0,0,0,0.0,1
540000196105156750,38,0,0,0,0,0.0,1
640000198009024865,38,0,0,0,0,0.0,1
360000200210011364,45,0,0,0,0,0.0,1
370000196305026967,35,0,0,0,0,0.0,1
430000197004119052,42,0,0,0,0,0.0,1
31000019710501915X,41,0,0,0,0,0.0,1
420000199711219105,38,0,0,0,0,0.0,1
320000199608101690,39,0,0,0,0,0.0,1
410000200212270508,32,0,0,0,0,0.0,1
510000195406267673,51,0,0,0,0,0.0,1
620000200104170381,41,0,0,0,0,0.0,1
420000196412295657,46,0,0,0,0,0.0,1
460000199406182585,36,0,0,0,0,0.0,1
450000198804188732,27,0,0,0,0,0.0,1
450000200203072742,40,0,0,0,0,0.0,1
310000200602031496,44,0,0,0,0,0.0,1
360000200610236618,30,0,0,0,0,0.0,1
210000198901050124,34,0,0,0,0,0.0,1
530000195709024787,44,0,0,0,0,0.0,1
500000196808248419,39,0,0,0,0,0.0,1
110000197202271835,41,0,0,0,0,0.0,1
500000197102202843,37,0,0,0,0,0.0,1
450000197901296407,32,0,0,0,0,0.0,1
460000195712245582,31,0,0,0,0,0.0,1
120000198101166303,46,0,0,0,0,0.0,1
540000197006042322,48,0,0,0,0,0.0,1
450000199708020360,36,0,0,0,0,0.0,1
630000197108024303,36,0,0,0,0,0.0,1
45000019711201258X,55,0,0,0,0,0.0,1
45000019740323318X,33,0,0,0,0,0.0,1
140000197501260226,45,0,0,0,0,0.0,1
540000196405046633,44,0,0,0,0,0.0,1
640000200207226601,43,0,0,0,0,0.0,1
350000195207038675,39,0,0,0,0,0.0,1
630000199705250279,38,0,0,0,0,0.0,1
350000200202176191,44,0,0,0,0,0.0,1
350000197601227983,45,0,0,0,0,0.0,1
210000200311212277,37,0,0,0,0,0.0,1
310000198805218787,29,0,0,0,0,0.0,1
630000199203233962,48,0,0,0,0,0.0,1
310000195010062957,43,0,0,0,0,0.0,1
230000196804248045,29,0,0,0,0,0.0,1
520000199010154103,33,0,0,0,0,0.0,1
440000200509247339,39,0,0,0,0,0.0,1
420000197210282115,36,0,0,0,0,0.0,1
610000197902060543,38,0,0,0,0,0.0,1
350000198103029591,33,0,0,0,0,0.0,1
460000199003012741,34,0,0,0,0,0.0,1
540000197602135461,27,0,0,0,0,0.0,1
130000197906166957,43,0,0,0,0,0.0,1
430000196404108083,44,0,0,0,0,0.0,1
310000199011137621,39,0,0,0,0,0.0,1
120000199304139975,37,0,0,0,0,0.0,1
630000198501241894,42,0,0,0,0,0.0,1
630000196807316466,53,0,0,0,0,0.0,1
630000199001186424,48,0,0,0,0,0.0,1
330000197310157213,40,0,0,0,0,0.0,1
460000198903243655,39,0,0,0,0,0.0,1
440000200108249114,51,0,0,0,0,0.0,1
120000197210315940,26,0,0,0,0,0.0,1
220000199506115369,40,0,0,0,0,0.0,1
500000198502054864,31,0,0,0,0,0.0,1
630000195301128930,44,0,0,0,0,0.0,1
430000200411298304,30,0,0,0,0,0.0,1
340000196507250902,36,0,0,0,0,0.0,1
36000019960706889X,44,0,0,0,0,0.0,1
14000019740105146X,30,0,0,0,0,0.0,1
500000197410140795,36,0,0,0,0,0.0,1
310000200302171665,51,0,0,0,0,0.0,1
120000199301044137,48,0,0,0,0,0.0,1
510000198906305334,40,0,0,0,0,0.0,1
360000200311077629,39,0,0,0,0,0.0,1
540000195709040295,37,0,0,0,0,0.0,1
140000196109294080,31,0,0,0,0,0.0,1
62000019580210744X,34,0,0,0,0,0.0,1
61000019571101756X,32,0,0,0,0,0.0,1
230000195607268691,38,0,0,0,0,0.0,1
64000019520205195X,36,0,0,0,0,0.0,1
340000196104072064,43,0,0,0,0,0.0,1
650000197210303652,34,0,0,0,0,0.0,1
140000196704053361,38,0,0,0,0,0.0,1
530000196107042560,45,0,0,0,0,0.0,1
350000198210274891,44,0,0,0,0,0.0,1
640000199604017429,47,0,0,0,0,0.0,1
610000196309095572,32,0,0,0,0,0.0,1
360000196010099083,41,0,0,0,0,0.0,1
120000196111149751,34,0,0,0,0,0.0,1
61000019780603787X,51,0,0,0,0,0.0,1
140000198608296047,40,0,0,0,0,0.0,1
350000199601166892,45,0,0,0,0,0.0,1
640000197307105546,39,0,0,0,0,0.0,1
460000199007315408,36,0,0,0,0,0.0,1
350000199307055534,38,0,0,0,0,0.0,1
430000196411237916,42,0,0,0,0,0.0,1
450000199307296980,38,0,0,0,0,0.0,1
310000198101104335,41,0,0,0,0,0.0,1
350000197208245958,45,0,0,0,0,0.0,1
140000200504058300,33,0,0,0,0,0.0,1
350000195212038987,37,0,0,0,0,0.0,1
630000196812187590,48,0,0,0,0,0.0,1
220000199702239684,34,0,0,0,0,0.0,1
310000198411260325,53,0,0,0,0,0.0,1
540000199209233195,38,0,0,0,0,0.0,1
370000199408269893,31,0,0,0,0,0.0,1
650000199609279390,33,0,0,0,0,0.0,1
450000197505053454,42,0,0,0,0,0.0,1
430000200204162455,42,0,0,0,0,0.0,1
520000196305308671,47,0,0,0,0,0.0,1
650000198902112026,44,0,0,0,0,0.0,1
370000198102034499,44,0,0,0,0,0.0,1
54000019590702099X,35,0,0,0,0,0.0,1
360000195402059529,35,0,0,0,0,0.0,1
620000196501030818,45,0,0,0,0,0.0,1
330000198106157229,42,0,0,0,0,0.0,1
230000198909214342,36,0,0,0,0,0.0,1
150000200510222850,39,0,0,0,0,0.0,1
370000200612239072,49,0,0,0,0,0.0,1
63000019920823733X,46,0,0,0,0,0.0,1
610000196005199954,46,0,0,0,0,0.0,1
420000196010092937,44,0,0,0,0,0.0,1
520000199010122638,52,0,0,0,0,0.0,1
120000199804301326,52,0,0,0,0,0.0,1
31000019710509992X,41,0,0,0,0,0.0,1
640000198012151005,37,0,0,0,0,0.0,1
640000197202100140,45,0,0,0,0,0.0,1
410000198401104795,39,0,0,0,0,0.0,1
520000200601188781,34,0,0,0,0,0.0,1
140000199208157261,42,0,0,0,0,0.0,1
610000197107255464,36,0,0,0,0,0.0,1
140000197809290149,29,0,0,0,0,0.0,1
460000195704075966,35,0,0,0,0,0.0,1
520000198907052801,42,0,0,0,0,0.0,1
320000198505221038,36,0,0,0,0,0.0,1
330000199206244332,53,0,0,0,0,0.0,1
23000019700101213X,44,0,0,0,0,0.0,1
630000199910032035,43,0,0,0,0,0.0,1
44000020030516972X,35,0,0,0,0,0.0,1
450000198412165160,45,0,0,0,0,0.0,1
530000196508152090,36,0,0,0,0,0.0,1
520000196212299489,41,0,0,0,0,0.0,1
320000199701179898,29,0,0,0,0,0.0,1
530000197012269097,30,0,0,0,0,0.0,1
460000197508215078,34,0,0,0,0,0.0,1
220000195310306157,34,0,0,0,0,0.0,1
110000199608026978,32,0,0,0,0,0.0,1
360000200306130894,48,0,0,0,0,0.0,1
64000019850217949X,53,0,0,0,0,0.0,1
410000199412124809,30,0,0,0,0,0.0,1
450000195012318793,37,0,0,0,0,0.0,1
33000019761130116X,49,0,0,0,0,0.0,1
530000198512135559,35,0,0,0,0,0.0,1
340000195607260767,44,0,0,0,0,0.0,1
220000200411020354,48,0,0,0,0,0.0,1
640000200301099709,35,0,0,0,0,0.0,1
510000196207023523,41,0,0,0,0,0.0,1
210000200603148641,46,0,0,0,0,0.0,1
340000199612034455,44,0,0,0,0,0.0,1
14000019940412730X,50,0,0,0,0,0.0,1
420000198008216805,41,0,0,0,0,0.0,1
610000196411212472,41,0,0,0,0,0.0,1
130000200612074533,50,0,0,0,0,0.0,1
540000195209293536,43,0,0,0,0,0.0,1
330000198804146260,38,0,0,0,0,0.0,1
430000199604012709,46,0,0,0,0,0.0,1
460000195006084160,40,0,0,0,0,0.0,1
620000195912031079,33,0,0,0,0,0.0,1
220000199507020492,43,0,0,0,0,0.0,1
460000200101091151,42,0,0,0,0,0.0,1
350000196604234332,39,0,0,0,0,0.0,1
130000199605087621,43,0,0,0,0,0.0,1
12000019880807877X,32,0,0,0,0,0.0,1
45000019800316516X,37,0,0,0,0,0.0,1
340000198703298152,37,0,0,0,0,0.0,1
340000198303067654,31,0,0,0,0,0.0,1
610000198908133146,22,0,0,0,0,0.0,1
520000196806290887,33,0,0,0,0,0.0,1
500000199709199299,41,0,0,0,0,0.0,1
110000196911101658,41,0,0,0,0,0.0,1
360000196901229697,42,0,0,0,0,0.0,1
330000195708249426,27,0,0,0,0,0.0,1
44000019520118290X,50,0,0,0,0,0.0,1
620000196407135760,58,0,0,0,0,0.0,1
520000198306012695,39,0,0,0,0,0.0,1
410000195502076312,38,0,0,0,0,0.0,1
320000200009079757,35,0,0,0,0,0.0,1
420000195904211742,44,0,0,0,0,0.0,1
130000200411123677,43,0,0,0,0,0.0,1
220000200402011069,44,0,0,0,0,0.0,1
640000198904166712,46,0,0,0,0,0.0,1
460000199312126101,49,0,0,0,0,0.0,1
210000197207210058,45,0,0,0,0,0.0,1
360000197901155143,33,0,0,0,0,0.0,1
460000199311294509,44,0,0,0,0,0.0,1
13000019621018233X,42,0,0,0,0,0.0,1
640000198408300572,42,0,0,0,0,0.0,1
350000195907304735,44,0,0,0,0,0.0,1
140000198105224543,33,0,0,0,0,0.0,1
210000197502062254,34,0,0,0,0,0.0,1
630000200506182491,37,0,0,0,0,0.0,1
640000199911023933,49,0,0,0,0,0.0,1
310000200103217034,52,0,0,0,0,0.0,1
460000198208242108,42,0,0,0,0,0.0,1
370000196709274676,35,0,0,0,0,0.0,1
330000200209263761,40,0,0,0,0,0.0,1
220000199102019565,28,0,0,0,0,0.0,1
140000195206089447,39,0,0,0,0,0.0,1
150000197803181533,32,0,0,0,0,0.0,1
33000019510211886X,36,0,0,0,0,0.0,1
35000019880520805X,35,0,0,0,0,0.0,1
36000019570125472X,56,0,0,0,0,0.0,1
140000199812262949,29,0,0,0,0,0.0,1
410000195511028697,31,0,0,0,0,0.0,1
220000200210162372,38,0,0,0,0,0.0,1
640000200002276680,40,0,0,0,0,0.0,1
110000198411227982,36,0,0,0,0,0.0,1
650000199112141687,40,0,0,0,0,0.0,1
540000197204166668,29,0,0,0,0,0.0,1
420000197812312908,30,0,0,0,0,0.0,1
220000200509248971,49,0,0,0,0,0.0,1
120000195409122020,57,0,0,0,0,0.0,1
510000198802109048,33,0,0,0,0,0.0,1
220000197610315716,38,0,0,0,0,0.0,1
43000019910611514X,37,0,0,0,0,0.0,1
370000200303016385,39,0,0,0,0,0.0,1
220000196603287249,37,0,0,0,0,0.0,1
440000200205108735,43,0,0,0,0,0.0,1
510000197706307875,34,0,0,0,0,0.0,1
50000019780916430X,37,0,0,0,0,0.0,1
350000200302081464,31,0,0,0,0,0.0,1
500000195602129591,48,0,0,0,0,0.0,1
510000197212173715,54,0,0,0,0,0.0,1
540000199807271933,30,0,0,0,0,0.0,1
440000198112138142,39,0,0,0,0,0.0,1
510000197011219174,43,0,0,0,0,0.0,1
140000196008050247,45,0,0,0,0,0.0,1
320000196005132590,32,0,0,0,0,0.0,1
220000198704080887,43,0,0,0,0,0.0,1
230000196906163747,31,0,0,0,0,0.0,1
440000199008295257,39,0,0,0,0,0.0,1
410000200003164012,28,0,0,0,0,0.0,1
540000197910058103,38,0,0,0,0,0.0,1
610000199701264274,42,0,0,0,0,0.0,1
410000197712061556,46,0,0,0,0,0.0,1
500000199905135911,35,0,0,0,0,0.0,1
330000200504196514,28,0,0,0,0,0.0,1
510000198309289225,46,0,0,0,0,0.0,1
420000199402075558,43,0,0,0,0,0.0,1
33000019840425377X,31,0,0,0,0,0.0,1
450000198606026134,43,0,0,0,0,0.0,1
610000196003082090,47,0,0,0,0,0.0,1
530000197711257642,37,0,0,0,0,0.0,1
440000196101260071,35,0,0,0,0,0.0,1
330000200210060515,33,0,0,0,0,0.0,1
110000195905010886,38,0,0,0,0,0.0,1
370000200504220200,47,0,0,0,0,0.0,1
510000195408051147,35,0,0,0,0,0.0,1
460000195701086889,36,0,0,0,0,0.0,1
370000197507168378,28,0,0,0,0,0.0,1
350000197304280905,35,0,0,0,0,0.0,1
460000196908019813,36,0,0,0,0,0.0,1
310000199702114883,35,0,0,0,0,0.0,1
130000198812026157,36,0,0,0,0,0.0,1
620000196612012452,25,0,0,0,0,0.0,1
110000198412305874,44,0,0,0,0,0.0,1
320000196305098179,36,0,0,0,0,0.0,1
460000196608011262,39,0,0,0,0,0.0,1
140000196306166627,38,0,0,0,0,0.0,1
150000197109183467,41,0,0,0,0,0.0,1
370000195203049514,38,0,0,0,0,0.0,1
640000195901113785,35,0,0,0,0,0.0,1
620000200508111484,38,0,0,0,0,0.0,1
420000196104176541,40,0,0,0,0,0.0,1
620000195707012338,34,0,0,0,0,0.0,1
130000198605072310,38,0,0,0,0,0.0,1
350000198101281646,32,0,0,0,0,0.0,1
46000019700319825X,52,0,0,0,0,0.0,1
65000019610515008X,35,0,0,0,0,0.0,1
650000198311076465,49,0,0,0,0,0.0,1
650000199010106944,39,0,0,0,0,0.0,1
360000199511206274,49,0,0,0,0,0.0,1
450000197001111833,34,0,0,0,0,0.0,1
510000196410269131,33,0,0,0,0,0.0,1
36000019730914172X,42,0,0,0,0,0.0,1
530000199911106987,31,0,0,0,0,0.0,1
210000199103246266,47,0,0,0,0,0.0,1
230000198501021360,43,0,0,0,0,0.0,1
540000197701135088,46,0,0,0,0,0.0,1
330000197508228822,39,0,0,0,0,0.0,1
210000195804206189,39,0,0,0,0,0.0,1
440000195603104939,30,0,0,0,0,0.0,1
540000195912315696,56,0,0,0,0,0.0,1
430000198904028505,34,0,0,0,0,0.0,1
46000019750421924X,40,0,0,0,0,0.0,1
410000195305286193,38,0,0,0,0,0.0,1
46000019601221005X,49,0,0,0,0,0.0,1
52000020060428439X,43,0,0,0,0,0.0,1
350000195103041212,41,0,0,0,0,0.0,1
410000199707017605,33,0,0,0,0,0.0,1
63000020051124479X,37,0,0,0,0,0.0,1
460000197709292934,39,0,0,0,0,0.0,1
370000197204037047,41,0,0,0,0,0.0,1
35000019811019750X,32,0,0,0,0,0.0,1
650000197906282511,45,0,0,0,0,0.0,1
430000197501111916,33,0,0,0,0,0.0,1
610000200608121311,34,0,0,0,0,0.0,1
210000198508158956,48,0,0,0,0,0.0,1
31000019950822611X,39,0,0,0,0,0.0,1
110000198007226777,47,0,0,0,0,0.0,1
310000196909091355,30,0,0,0,0,0.0,1
130000195810112605,35,0,0,0,0,0.0,1
320000196501128275,44,0,0,0,0,0.0,1
520000196811054715,37,0,0,0,0,0.0,1
370000195209056184,36,0,0,0,0,0.0,1
42000019800925984X,29,0,0,0,0,0.0,1
230000198411017712,44,0,0,0,0,0.0,1
430000198609083085,36,0,0,0,0,0.0,1
540000195605068007,36,0,0,0,0,0.0,1
120000199808152452,35,0,0,0,0,0.0,1
50000019640422375X,38,0,0,0,0,0.0,1
610000197807216693,35,0,0,0,0,0.0,1
150000199906041962,33,0,0,0,0,0.0,1
150000197508043840,42,0,0,0,0,0.0,1
440000199403281859,35,0,0,0,0,0.0,1
540000195909186678,30,0,0,0,0,0.0,1
530000199403142180,43,0,0,0,0,0.0,1
120000199401061882,28,0,0,0,0,0.0,1
520000196207087131,35,0,0,0,0,0.0,1
610000195007261315,39,0,0,0,0,0.0,1
650000198412198234,38,0,0,0,0,0.0,1
530000200205070927,50,0,0,0,0,0.0,1
320000198502264171,43,0,0,0,0,0.0,1
650000197306240123,32,0,0,0,0,0.0,1
420000197108310327,40,0,0,0,0,0.0,1
540000196602138465,49,0,0,0,0,0.0,1
370000199208161343,39,0,0,0,0,0.0,1
350000197811059762,27,0,0,0,0,0.0,1
210000200409263507,37,0,0,0,0,0.0,1
370000196405062842,47,0,0,0,0,0.0,1
540000195907234533,43,0,0,0,0,0.0,1
130000195201069656,33,0,0,0,0,0.0,1
360000196207236168,30,0,0,0,0,0.0,1
130000199812184301,44,0,0,0,0,0.0,1
130000199609224267,35,0,0,0,0,0.0,1
64000019921216274X,39,0,0,0,0,0.0,1
230000197508172247,39,0,0,0,0,0.0,1
440000200006111624,49,0,0,0,0,0.0,1
340000196605059896,48,0,0,0,0,0.0,1
510000197504308618,39,0,0,0,0,0.0,1
360000199907203168,46,0,0,0,0,0.0,1
440000200411251663,37,0,0,0,0,0.0,1
130000198706127413,37,0,0,0,0,0.0,1
320000198912024541,43,0,0,0,0,0.0,1
370000198004076222,36,0,0,0,0,0.0,1
